account_id,avg_txn_amount,risk_tag
ACC102444,2561.1589187443437,normal
ACC102445,4056.5670032384633,normal
ACC102446,4132.07291874392,normal
ACC102447,3008.9766598196325,normal
ACC102448,2164.058343701883,normal
ACC102449,2288.553799872496,normal
ACC102450,1998.7651637004974,normal
ACC102451,2102.551056078661,normal
ACC102452,3326.5567066250924,normal
ACC102453,2254.1855387347687,normal
ACC102454,5214.670797832971,normal
ACC102455,8453.600237332583,normal
ACC102456,2445.409946606195,normal
ACC102457,3998.372572031846,normal
ACC102458,4674.189539604737,normal
ACC102459,4597.193844615181,normal
ACC102460,3624.8680286980066,normal
ACC102461,5407.863900161327,normal
ACC102462,4625.544494734924,normal
ACC102463,1648.1398158798042,normal
ACC102464,5834.207041866954,normal
ACC102465,5898.034874887603,normal
ACC102466,2190.8137683083246,normal
ACC102467,3543.1190340556946,normal
ACC102468,5218.667581388583,high_risk
ACC102469,3054.623759125651,normal
ACC102470,6593.152099273231,normal
ACC102471,14304.414812836058,normal
ACC102472,2161.1772609438212,normal
ACC102473,1512.2792640154416,normal
ACC102474,4155.92853879205,normal
ACC102475,5339.768094824252,normal
ACC102476,3015.3770991742886,normal
ACC102477,8282.966018187168,high_risk
ACC102478,1551.281310198748,normal
ACC102479,5248.781187223339,normal
ACC102480,2407.8355419034306,normal
ACC102481,9716.946905339008,normal
ACC102482,11447.300441703157,normal
ACC102483,2186.3877839966817,normal
ACC102484,2490.5671097715044,normal
ACC102485,5800.809363255752,normal
ACC102486,2745.5085753283115,normal
ACC102487,3370.2872909086345,normal
ACC102488,3516.5407796007835,normal
ACC102489,1094.6567319299877,normal
ACC102490,3434.742891927561,normal
ACC102491,2289.6708110030877,normal
ACC102492,2576.3431958689157,normal
ACC102493,8235.25166107703,normal
ACC102494,1629.6097752172664,normal
ACC102495,5641.600676118923,watchlist
ACC102496,2929.603128464879,normal
ACC102497,2928.2021087238372,normal
ACC102498,5564.837915732942,normal
ACC102499,4247.266067713993,normal
ACC102500,4877.401113759964,watchlist
ACC102501,6191.36461606433,normal
ACC102502,2839.0221829454285,normal
ACC102503,2398.6418475344994,normal
ACC102504,1806.0721513008489,normal
ACC102505,2110.6551628889197,normal
ACC102506,20321.945804131345,normal
ACC102507,7308.6053536106865,normal
ACC102508,1539.7192602882963,normal
ACC102509,1566.3842643028504,normal
ACC102510,4624.481969279738,normal
ACC102511,4809.550359740306,normal
ACC102512,4814.224736473022,normal
ACC102513,2972.1073447240815,normal
ACC102514,3212.251730872134,normal
ACC102515,4216.361007396215,normal
ACC102516,3646.546388704076,normal
ACC102517,914.5386919605454,normal
ACC102518,3017.3076968794794,normal
ACC102519,2077.989543082791,normal
ACC102520,3847.2998799240045,normal
ACC102521,20767.725491599533,normal
ACC102522,4317.746921706802,normal
ACC102523,2869.468753461926,watchlist
ACC102524,6021.435115590933,normal
ACC102525,4626.762841875543,normal
ACC102526,4456.222416381366,normal
ACC102527,4984.6095578555,normal
ACC102528,11895.62707525948,normal
ACC102529,1757.182475009597,normal
ACC102530,4601.691563548688,normal
ACC102531,1986.582931662688,normal
ACC102532,4833.41041626116,normal
ACC102533,1995.775734528814,normal
ACC102534,2696.149469856864,normal
ACC102535,2901.392437082669,normal
ACC102536,6219.78134517713,normal
ACC102537,6009.354794041182,normal
ACC102538,1640.1936188632878,normal
ACC102539,3579.4357906589617,normal
ACC102540,2262.559756980774,normal
ACC102541,1627.657353512211,normal
ACC102542,3040.538052658759,normal
ACC102543,2878.171071905287,normal
ACC102544,14854.080562047147,normal
ACC102545,4490.753999317661,normal
ACC102546,1515.3921048626178,watchlist
ACC102547,2467.931421334102,normal
ACC102548,6392.175717290504,normal
ACC102549,12125.496503650116,normal
ACC102550,1337.3027786160408,normal
ACC102551,1121.0772909560017,high_risk
ACC102552,10642.163782350715,normal
ACC102553,4375.466870793768,normal
ACC102554,2057.042109733074,normal
ACC102555,4773.224979070402,normal
ACC102556,712.3371727767777,normal
ACC102557,3470.4005687489343,normal
ACC102558,4216.2133918515065,normal
ACC102559,6030.360568608665,normal
ACC102560,1884.9610350820894,normal
ACC102561,3646.0960427509763,normal
ACC102562,1987.7233634988927,normal
ACC102563,4036.8915375680717,normal
ACC102564,2023.9214221032123,normal
ACC102565,2711.18068605213,normal
ACC102566,1905.5210421943489,normal
ACC102567,5118.83291158783,normal
ACC102568,5796.854199482334,normal
ACC102569,3008.5925530076524,normal
ACC102570,3543.7571920477617,normal
ACC102571,1452.2148477662113,normal
ACC102572,2893.418665384873,normal
ACC102573,3360.608137135186,normal
ACC102574,16688.511951927198,normal
ACC102575,1777.2451653994492,normal
ACC102576,8337.397057752994,normal
ACC102577,6298.805328996372,normal
ACC102578,4098.522585260414,normal
ACC102579,9948.452500978028,normal
ACC102580,4329.742210591767,normal
ACC102581,4374.27257939449,normal
ACC102582,3354.73348530555,normal
ACC102583,7216.615318019111,normal
ACC102584,6686.738665327817,normal
ACC102585,2379.376190557485,normal
ACC102586,1569.4047451624117,normal
ACC102587,3066.253133678154,normal
ACC102588,2143.0318578344286,normal
ACC102589,3333.8572809162247,normal
ACC102590,7276.919316443437,normal
ACC102591,2632.315107432243,normal
ACC102592,3375.5244074211746,normal
ACC102593,3586.075259167493,normal
ACC102594,5762.107253014842,normal
ACC102595,899.5245982600079,normal
ACC102596,2406.623058074188,normal
ACC102597,3931.476033397879,normal
ACC102598,7115.6180594513135,normal
ACC102599,2578.2303494271155,normal
ACC102600,1123.3475342622512,normal
ACC102601,5023.222141208198,normal
ACC102602,2365.5895870452478,normal
ACC102603,1696.2920563205178,normal
ACC102604,2381.2784020454924,watchlist
ACC102605,3100.394949449829,normal
ACC102606,2409.448594339779,normal
ACC102607,922.1061672056607,normal
ACC102608,5932.7297691205895,normal
ACC102609,7442.224125609927,normal
ACC102610,5120.017801094114,normal
ACC102611,1750.0306792171282,normal
ACC102612,3068.993938767059,normal
ACC102613,3449.8540709737367,normal
ACC102614,4960.573478680587,normal
ACC102615,5171.945970152043,normal
ACC102616,2229.4177255335567,normal
ACC102617,3638.0290123291943,normal
ACC102618,4556.765099563913,watchlist
ACC102619,8295.706686654985,normal
ACC102620,5285.401810519525,normal
ACC102621,5560.448294076255,normal
ACC102622,3642.0281034924037,normal
ACC102623,8072.960020399775,normal
ACC102624,4428.683664004419,normal
ACC102625,2065.953730828941,normal
ACC102626,8038.694570003693,normal
ACC102627,5264.5026860886355,normal
ACC102628,2654.930051353894,normal
ACC102629,2597.498692385248,normal
ACC102630,4137.9067668577045,normal
ACC102631,4572.9366804052925,normal
ACC102632,3898.610004080395,normal
ACC102633,4174.647506191037,normal
ACC102634,9604.379052434642,normal
ACC102635,6587.478251347435,normal
ACC102636,3883.069991811992,normal
ACC102637,6092.332842133851,normal
ACC102638,1864.0105551870047,normal
ACC102639,4397.345005616182,normal
ACC102640,10255.647514305463,normal
ACC102641,3038.661686500009,normal
ACC102642,2082.6984067009093,normal
ACC102643,2341.967499557297,normal
ACC102644,1801.2212347730424,normal
ACC102645,2162.7651740432557,normal
ACC102646,2773.0279942146617,normal
ACC102647,1490.1913127154462,normal
ACC102648,3495.9869375502053,normal
ACC102649,5951.3079878536155,normal
ACC102650,2008.907441669932,normal
ACC102651,8617.672832538288,normal
ACC102652,4705.443237038124,normal
ACC102653,6427.547642313112,normal
ACC102654,2333.9077034266875,normal
ACC102655,5783.215583165003,normal
ACC102656,1798.7363323601971,normal
ACC102657,5908.507264049285,normal
ACC102658,3839.523709390848,normal
ACC102659,4826.856622516164,normal
ACC102660,1710.6748771296943,normal
ACC102661,2024.2571943345563,normal
ACC102662,4955.91420347671,normal
ACC102663,1960.571315921806,normal
ACC102664,4572.995662975346,normal
ACC102665,1524.9506320996657,normal
ACC102666,5761.21994689387,normal
ACC102667,1653.2296396640747,normal
ACC102668,4824.102386630679,normal
ACC102669,5041.094802466585,normal
ACC102670,2280.014106389432,normal
ACC102671,4910.916878156582,normal
ACC102672,4049.1625380906007,normal
ACC102673,2506.63096699573,normal
ACC102674,1891.0115746494153,normal
ACC102675,1066.8061796580905,normal
ACC102676,4271.797715933704,normal
ACC102677,1354.4061034329388,normal
ACC102678,3667.2836592638214,normal
ACC102679,2957.001627823547,normal
ACC102680,5205.576143217476,normal
ACC102681,2889.309139075938,high_risk
ACC102682,2842.193318092246,normal
ACC102683,5372.896473196037,normal
ACC102684,4234.560473702408,normal
ACC102685,4186.8065997792,normal
ACC102686,4589.656914134965,normal
ACC102687,1378.369731856537,normal
ACC102688,5453.8289902566785,normal
ACC102689,5001.440632461956,normal
ACC102690,1881.8114381447706,normal
ACC102691,2991.5643268125796,normal
ACC102692,3382.6531203733557,normal
ACC102693,3194.8708049508823,normal
ACC102694,4231.517606592835,normal
ACC102695,8174.8698005361975,normal
ACC102696,6628.01098961252,normal
ACC102697,1576.0365849374027,normal
ACC102698,5030.3356685815625,normal
ACC102699,7687.569799791636,normal
ACC102700,4368.107432232137,normal
ACC102701,6664.753549510902,normal
ACC102702,11583.793259821708,normal
ACC102703,6401.103828404589,normal
ACC102704,4022.203466271248,normal
ACC102705,6483.741952278808,normal
ACC102706,3777.934459056369,normal
ACC102707,3513.4081419334016,normal
ACC102708,2804.9793570009347,normal
ACC102709,8848.896272912356,normal
ACC102710,2119.5154928430716,normal
ACC102711,8685.590219057776,normal
ACC102712,4674.691612209605,normal
ACC102713,1495.799753733405,normal
ACC102714,4318.1812074635245,normal
ACC102715,982.3857926497969,normal
ACC102716,5040.723034985458,normal
ACC102717,5890.751689402028,normal
ACC102718,2427.4252983405067,normal
ACC102719,3729.86984368029,normal
ACC102720,11186.85223640395,normal
ACC102721,2556.9028413476954,normal
ACC102722,1834.7352052610581,normal
ACC102723,8425.330993216907,normal
ACC102724,11243.577034447417,normal
ACC102725,3471.0672937863887,normal
ACC102726,6354.241497353619,normal
ACC102727,7745.641285188963,normal
ACC102728,2218.328937301723,normal
ACC102729,2588.4551221080487,normal
ACC102730,7248.317905483994,normal
ACC102731,9518.652438848909,normal
ACC102732,4854.825880388346,normal
ACC102733,2042.870872345704,normal
ACC102734,11409.899868145416,normal
ACC102735,2518.496716198284,normal
ACC102736,2832.50662351149,normal
ACC102737,4253.096992642889,watchlist
ACC102738,8799.905417778873,normal
ACC102739,5781.310036688629,normal
ACC102740,4442.263399587404,normal
ACC102741,4573.221313004891,normal
ACC102742,3554.9945215669886,normal
ACC102743,4841.034462095057,normal
ACC102744,759.1990176624176,normal
ACC102745,2898.7518435719026,normal
ACC102746,4002.9751893127454,normal
ACC102747,1736.0914108060676,normal
ACC102748,4366.83596633921,normal
ACC102749,3063.512055639479,normal
ACC102750,9929.698747733979,normal
ACC102751,8900.046986861309,normal
ACC102752,2618.9183251955833,normal
ACC102753,3163.6995740254206,normal
ACC102754,3313.0730800700953,normal
ACC102755,2641.2414037329627,normal
ACC102756,3893.31006179233,normal
ACC102757,2197.401398427268,normal
ACC102758,1757.470430931053,high_risk
ACC102759,5032.271413069541,normal
ACC102760,5052.900685479681,normal
ACC102761,2137.539209362344,normal
ACC102762,5926.643185602263,normal
ACC102763,2370.9674616515945,normal
ACC102764,4031.521563332494,normal
ACC102765,5665.817145135592,normal
ACC102766,3394.230852062596,watchlist
ACC102767,4549.827264074518,normal
ACC102768,2540.566111361032,normal
ACC102769,3078.2608270559144,normal
ACC102770,3060.9614393761453,normal
ACC102771,2212.8863698482633,normal
ACC102772,3114.847589610144,normal
ACC102773,1367.6223781078359,normal
ACC102774,2579.388802808785,normal
ACC102775,2919.22866334504,normal
ACC102776,2969.925503551212,normal
ACC102777,2996.204297735141,normal
ACC102778,3337.3804441318703,normal
ACC102779,4617.75950515041,normal
ACC102780,5853.003600698183,normal
ACC102781,2345.2349409283474,watchlist
ACC102782,1682.5730645655508,normal
ACC102783,1853.393111854568,normal
ACC102784,2585.510485378879,normal
ACC102785,2804.1260739145346,normal
ACC102786,2182.011333094161,normal
ACC102787,1591.337284968042,normal
ACC102788,2634.1807544748212,normal
ACC102789,3861.6737098511376,normal
ACC102790,4949.380417275361,normal
ACC102791,2478.8404470262276,normal
ACC102792,2703.2264139446756,normal
ACC102793,1986.2049063617021,normal
ACC102794,3398.659940532669,watchlist
ACC102795,2081.7055642081355,normal
ACC102796,4884.766128738901,normal
ACC102797,1186.164302364042,normal
ACC102798,2791.186899968854,normal
ACC102799,4149.17336204464,normal
ACC102800,3867.2568476556416,normal
ACC102801,17427.77014625477,normal
ACC102802,4272.182136760838,normal
ACC102803,1896.1243040899378,normal
ACC102804,3270.5761850436024,normal
ACC102805,1193.0307533382759,normal
ACC102806,3299.8759321246325,normal
ACC102807,2100.9950940752256,normal
ACC102808,5998.3167389135915,normal
ACC102809,2490.5923064379776,normal
ACC102810,3229.040943219392,normal
ACC102811,2365.3121869600695,normal
ACC102812,9831.146224875285,normal
ACC102813,2856.219968650627,normal
ACC102814,10399.72066971508,normal
ACC102815,5644.805706322975,normal
ACC102816,4625.038787515662,normal
ACC102817,4320.990288384434,normal
ACC102818,4386.462527875451,normal
ACC102819,1089.415346968569,normal
ACC102820,2929.7429374677154,normal
ACC102821,5750.803037355732,normal
ACC102822,3363.2454345589963,normal
ACC102823,1490.5285862751205,normal
ACC102824,3356.17539607815,normal
ACC102825,9628.313019555244,high_risk
ACC102826,7318.312366288046,normal
ACC102827,3336.900277344081,normal
ACC102828,6129.506783520204,normal
ACC102829,2779.693052389395,normal
ACC102830,1245.9792524742256,normal
ACC102831,1988.8669965727738,normal
ACC102832,8846.111483980116,normal
ACC102833,2938.3519763492695,normal
ACC102834,2992.814752568264,normal
ACC102835,2893.1382229120345,normal
ACC102836,10856.095014614897,normal
ACC102837,9187.281392434155,normal
ACC102838,13111.803579059295,normal
ACC102839,3148.158235749748,normal
ACC102840,4135.546210816126,normal
ACC102841,1394.1141440366544,normal
ACC102842,8401.458961738193,normal
ACC102843,1718.715123176979,normal
ACC102844,3944.4520971880092,normal
ACC102845,1792.9516072516512,normal
ACC102846,2432.5123812050433,normal
ACC102847,2095.6992370485723,normal
ACC102848,2404.9270359432617,normal
ACC102849,2506.20861477513,normal
ACC102850,2492.493073872958,watchlist
ACC102851,5710.14871556411,normal
ACC102852,1784.8369119093131,normal
ACC102853,3953.374734140485,normal
ACC102854,7192.366191669965,normal
ACC102855,2545.4995111356816,normal
ACC102856,2251.2674901671326,normal
ACC102857,3015.9954632276435,normal
ACC102858,7029.248815824773,normal
ACC102859,3891.167727455779,normal
ACC102860,2518.1289466347953,normal
ACC102861,4630.06409646234,normal
ACC102862,1787.5919433744034,normal
ACC102863,5212.504379329124,normal
ACC102864,4425.614352910669,normal
ACC102865,2879.335787862774,normal
ACC102866,2094.0358694826823,normal
ACC102867,2034.4716783054857,normal
ACC102868,4773.764145920715,normal
ACC102869,7240.0855491684415,normal
ACC102870,2362.830046381976,normal
ACC102871,4559.790790277761,normal
ACC102872,990.078060330343,normal
ACC102873,2438.7218805658263,normal
ACC102874,3399.435407771207,normal
ACC102875,2006.5857999829277,normal
ACC102876,1974.5507342436788,normal
ACC102877,2320.0227394947256,normal
ACC102878,4127.039649283323,normal
ACC102879,3095.1838603379497,normal
ACC102880,904.2096615592859,normal
ACC102881,970.275360890831,normal
ACC102882,2406.384982980268,normal
ACC102883,4557.875758938497,normal
ACC102884,666.138158595294,normal
ACC102885,2566.1497282446226,watchlist
ACC102886,2525.643816624949,normal
ACC102887,7966.5170355380415,normal
ACC102888,2748.984673837266,normal
ACC102889,4358.1084080800265,normal
ACC102890,3769.7135044977395,normal
ACC102891,964.5484960572397,normal
ACC102892,5491.322126334939,normal
ACC102893,3941.189669440414,normal
ACC102894,4698.324260506409,normal
ACC102895,36524.6488957343,normal
ACC102896,991.8106740528362,normal
ACC102897,9748.005606189177,normal
ACC102898,2914.727138383237,normal
ACC102899,4115.013289540023,normal
ACC102900,3370.083002345645,normal
ACC102901,2685.0595889151186,normal
ACC102902,2460.451732231569,normal
ACC102903,4220.484628629487,normal
ACC102904,1393.6699268868117,normal
ACC102905,5433.547423850126,normal
ACC102906,2698.046730577187,normal
ACC102907,1758.0462682341545,normal
ACC102908,2643.852162839845,high_risk
ACC102909,7363.491811434157,normal
ACC102910,2511.9106251378485,normal
ACC102911,4294.421659240923,normal
ACC102912,2233.725804367891,normal
ACC102913,5457.53832013491,normal
ACC102914,5225.494133018641,normal
ACC102915,10500.365026583257,normal
ACC102916,3117.110197040462,normal
ACC102917,5172.92143747598,normal
ACC102918,3673.280914082013,normal
ACC102919,7536.574663474683,normal
ACC102920,2250.0339127872376,normal
ACC102921,5415.406293438829,normal
ACC102922,3081.530358864733,normal
ACC102923,3332.530131541609,normal
ACC102924,3659.389066236177,normal
ACC102925,4029.285072570618,normal
ACC102926,3230.081261071873,normal
ACC102927,3939.57413900131,normal
ACC102928,8927.313908815424,normal
ACC102929,6255.834400516554,normal
ACC102930,5834.201889474307,normal
ACC102931,2635.099666570771,normal
ACC102932,2031.3492431750374,normal
ACC102933,6143.687033318758,normal
ACC102934,5858.378135150523,normal
ACC102935,8379.993396348576,normal
ACC102936,2410.553394547058,normal
ACC102937,3017.762092759743,normal
ACC102938,1295.0563704415242,normal
ACC102939,2736.7252937692274,normal
ACC102940,6297.715996120502,normal
ACC102941,2617.834615674342,normal
ACC102942,5086.208180030546,normal
ACC102943,3089.2948389881644,normal
ACC102944,4206.701874535247,watchlist
ACC102945,1739.5559632568168,normal
ACC102946,3645.051122713993,normal
ACC102947,575.5455752452973,normal
ACC102948,3095.987833961225,normal
ACC102949,1302.0771210490834,normal
ACC102950,7140.918652897639,watchlist
ACC102951,5521.718491024889,normal
ACC102952,4582.51195789258,normal
ACC102953,8626.582784377675,normal
ACC102954,1959.902659567061,normal
ACC102955,9881.483376058688,normal
ACC102956,6059.09021682616,normal
ACC102957,3005.1021137364114,normal
ACC102958,6845.673242875876,normal
ACC102959,1783.3054089257178,normal
ACC102960,2111.790623018471,normal
ACC102961,2403.8963186800843,normal
ACC102962,2521.5104230069333,normal
ACC102963,1837.323945169109,normal
ACC102964,7214.512059190286,normal
ACC102965,2965.1632228392396,normal
ACC102966,4279.121373833248,normal
ACC102967,2459.686495992718,normal
ACC102968,1161.6980148323478,normal
ACC102969,4072.5898996323585,normal
ACC102970,1099.5398078468863,normal
ACC102971,3323.652382203001,watchlist
ACC102972,1523.8738796703751,normal
ACC102973,11411.371070115745,normal
ACC102974,5983.83911424754,watchlist
ACC102975,3690.260293397628,normal
ACC102976,7392.520365376208,normal
ACC102977,2084.3459949076,normal
ACC102978,4798.639058439161,normal
ACC102979,3904.5048694162583,normal
ACC102980,4057.8641745789632,normal
ACC102981,7430.973113996522,normal
ACC102982,5374.9000725409915,normal
ACC102983,4118.458400533606,normal
ACC102984,1283.1426437185614,normal
ACC102985,1946.8582975516524,normal
ACC102986,3217.5472987954786,normal
ACC102987,3662.947479502955,normal
ACC102988,1757.904520251943,normal
ACC102989,14720.641998304469,normal
ACC102990,8602.743415314837,normal
ACC102991,4970.476512371738,normal
ACC102992,3616.355814758535,high_risk
ACC102993,3049.3222081193826,normal
ACC102994,1956.3757316374183,normal
ACC102995,3628.1868463624255,normal
ACC102996,4042.633132366706,normal
ACC102997,1644.0921966171443,normal
ACC102998,4232.321122837594,normal
ACC102999,3155.318026555226,normal
ACC103000,1102.4777936163446,normal
ACC103001,2066.825209159845,normal
ACC103002,2702.2409249158463,normal
ACC103003,10749.479291730713,normal
ACC103004,4836.428793206989,normal
ACC103005,1554.1919737665696,normal
ACC103006,4636.067543261226,normal
ACC103007,1368.701291259235,normal
ACC103008,6631.6878756945325,normal
ACC103009,2610.573502425912,normal
ACC103010,3274.165435554016,normal
ACC103011,7673.115374762924,normal
ACC103012,1599.9087235981801,normal
ACC103013,1497.7647199116614,normal
ACC103014,2440.212498861259,normal
ACC103015,6457.692343645125,normal
ACC103016,1391.8545628350048,high_risk
ACC103017,633.1495442822471,normal
ACC103018,2642.034874292864,normal
ACC103019,4822.4842553669605,normal
ACC103020,7116.398514684203,high_risk
ACC103021,2623.0766002776595,normal
ACC103022,2705.776025530743,normal
ACC103023,6921.172291522356,normal
ACC103024,1127.9476035016783,normal
ACC103025,2743.219569349442,normal
ACC103026,3882.5767924636743,normal
ACC103027,4534.777201928846,normal
ACC103028,2550.6818232664264,normal
ACC103029,3535.6930293537625,normal
ACC103030,778.2155854801122,normal
ACC103031,2333.3282308763974,high_risk
ACC103032,4546.464730057068,normal
ACC103033,1921.0430629223224,normal
ACC103034,3588.1446343880307,normal
ACC103035,4528.397940835842,normal
ACC103036,2819.9388505229717,normal
ACC103037,3836.3560993444253,normal
ACC103038,1943.722952715841,normal
ACC103039,3059.5809226416477,normal
ACC103040,4994.685378210062,normal
ACC103041,3805.4281104975776,normal
ACC103042,2435.9235337761547,normal
ACC103043,3962.1014891817485,normal
ACC103044,5317.538963100802,watchlist
ACC103045,1012.355662085323,normal
ACC103046,6942.688975981949,normal
ACC103047,2830.608985730238,normal
ACC103048,4470.671767817059,normal
ACC103049,7103.537328102677,normal
ACC103050,1520.8060687455002,normal
ACC103051,2262.7482618380104,normal
ACC103052,2912.8019970552614,normal
ACC103053,2164.074112553887,normal
ACC103054,9808.081282431123,normal
ACC103055,2071.310429523938,normal
ACC103056,2481.6326081543525,normal
ACC103057,3915.2459109747183,normal
ACC103058,1683.6347624190498,normal
ACC103059,2731.460079720965,normal
ACC103060,4190.066805196699,normal
ACC103061,2836.379679934851,normal
ACC103062,3274.655280477969,normal
ACC103063,2520.974299400854,normal
ACC103064,1395.9323391519692,normal
ACC103065,4200.48774295318,normal
ACC103066,9926.466402340666,normal
ACC103067,3501.830036740746,normal
ACC103068,3964.592959243061,normal
ACC103069,5248.164382772029,normal
ACC103070,1617.1194077228392,normal
ACC103071,9619.127036328058,watchlist
ACC103072,3910.4091046592853,normal
ACC103073,9219.850848370475,normal
ACC103074,2230.9442441093292,normal
ACC103075,10309.665719378538,normal
ACC103076,5514.26305074627,normal
ACC103077,4826.245192733886,high_risk
ACC103078,3985.4865240266445,normal
ACC103079,2983.5908256658518,normal
ACC103080,7117.551074880196,normal
ACC103081,3767.6845796516845,normal
ACC103082,1063.9654290163148,normal
ACC103083,1771.6881409343687,normal
ACC103084,3097.939675425286,normal
ACC103085,4171.3682976339705,watchlist
ACC103086,3347.7605430334106,watchlist
ACC103087,7196.733157232316,normal
ACC103088,1074.207953519537,normal
ACC103089,3774.9890533462612,normal
ACC103090,1163.5284851851936,high_risk
ACC103091,5463.404325553859,normal
ACC103092,3272.54998307652,normal
ACC103093,4454.92713154004,normal
ACC103094,2062.4919674800817,normal
ACC103095,7462.747768768035,normal
ACC103096,6470.669103379865,normal
ACC103097,4915.390999996795,normal
ACC103098,3204.4304661091282,watchlist
ACC103099,4904.529138568113,normal
ACC103100,2266.2107877294366,normal
ACC103101,5786.792214774322,normal
ACC103102,9317.862506634108,normal
ACC103103,6583.79322371098,normal
ACC103104,2235.5409601932615,normal
ACC103105,4302.064876955861,normal
ACC103106,1594.1804739610068,normal
ACC103107,4882.6050918391875,normal
ACC103108,4538.546328113645,normal
ACC103109,1127.8970907377775,normal
ACC103110,1724.9092056123238,normal
ACC103111,2922.2719621526394,normal
ACC103112,2891.3654735394807,normal
ACC103113,1676.2490012114772,normal
ACC103114,4373.798959722796,normal
ACC103115,4027.431735714854,normal
ACC103116,3082.3221010332536,normal
ACC103117,2200.6875206348122,normal
ACC103118,6497.834690519334,normal
ACC103119,9351.053295405212,normal
ACC103120,2591.1656456704836,normal
ACC103121,2398.742329733758,normal
ACC103122,4650.474792333847,normal
ACC103123,2793.8682166516946,normal
ACC103124,3185.4908832570422,normal
ACC103125,5398.043710249062,normal
ACC103126,1101.4539376135715,normal
ACC103127,7638.689949749587,normal
ACC103128,3617.7527132393675,normal
ACC103129,2705.668006430951,normal
ACC103130,3282.8246595393734,normal
ACC103131,3386.1796331456694,normal
ACC103132,1225.7144996092316,normal
ACC103133,8492.705830437239,normal
ACC103134,3550.328379156625,normal
ACC103135,4517.894195283387,normal
ACC103136,6129.876380075361,normal
ACC103137,1876.760676881218,normal
ACC103138,4601.249331566827,normal
ACC103139,2949.571974629054,normal
ACC103140,5756.370681773196,normal
ACC103141,966.4828439467716,normal
ACC103142,3263.4605176977548,normal
ACC103143,2412.231680548432,normal
ACC103144,4488.876696039431,normal
ACC103145,4591.796002275011,normal
ACC103146,2265.2138831523766,normal
ACC103147,2259.041035167274,normal
ACC103148,3240.881951071597,normal
ACC103149,2022.3483478726312,normal
ACC103150,5739.860680167785,normal
ACC103151,2775.193295335795,normal
ACC103152,605.3501605710859,normal
ACC103153,2765.8596395783316,normal
ACC103154,1857.2899860231817,normal
ACC103155,1301.4502658051608,normal
ACC103156,1648.3729954759988,normal
ACC103157,3698.3612055621215,normal
ACC103158,7686.220789855584,normal
ACC103159,4179.348634540884,normal
ACC103160,2406.907402776128,watchlist
ACC103161,4553.004014689837,normal
ACC103162,2629.4916404099827,normal
ACC103163,2282.986603332108,normal
ACC103164,1732.6068430976984,normal
ACC103165,1210.6379317083108,watchlist
ACC103166,2740.9114116580076,normal
ACC103167,3807.896035558676,normal
ACC103168,3268.3017876261374,watchlist
ACC103169,2698.415001753717,normal
ACC103170,1963.6344838639711,normal
ACC103171,4988.785213954679,normal
ACC103172,1571.3978429255021,normal
ACC103173,5517.1502577267975,watchlist
ACC103174,1898.2160226743076,normal
ACC103175,2205.123637170566,normal
ACC103176,1436.4482972894282,watchlist
ACC103177,2563.5767027205984,normal
ACC103178,6217.899794430009,normal
ACC103179,4719.116378298411,normal
ACC103180,6229.511932481023,normal
ACC103181,4737.597963841715,normal
ACC103182,1786.1149175183082,normal
ACC103183,2839.9066627987363,normal
ACC103184,2168.694217939396,normal
ACC103185,7695.1454072514925,normal
ACC103186,1689.0589392515494,normal
ACC103187,5920.751211330055,normal
ACC103188,5918.109419535553,normal
ACC103189,10381.411405483663,normal
ACC103190,2708.6023543189353,normal
ACC103191,5310.245229491808,normal
ACC103192,13615.867259762836,normal
ACC103193,2390.875734307361,normal
ACC103194,1378.8096748500047,normal
ACC103195,1121.019681102513,watchlist
ACC103196,5311.487555683863,normal
ACC103197,1118.9095513640966,normal
ACC103198,2770.0165343340855,normal
ACC103199,4502.499257867689,watchlist
ACC103200,3870.369742268431,normal
ACC103201,4470.550876077698,normal
ACC103202,3957.524226802213,normal
ACC103203,7460.0656094236265,normal
ACC103204,1955.9086979325555,normal
ACC103205,2307.2299241956407,normal
ACC103206,2178.527203709351,normal
ACC103207,5699.393742024479,normal
ACC103208,5944.603742764398,normal
ACC103209,4540.240174875563,normal
ACC103210,7045.160457346559,normal
ACC103211,1708.1658637784105,normal
ACC103212,9417.589724382477,normal
ACC103213,8638.145288120777,normal
ACC103214,5385.003278157221,normal
ACC103215,10087.77269589005,normal
ACC103216,1281.8069939341704,normal
ACC103217,2528.3725610526512,normal
ACC103218,2227.9071445622653,normal
ACC103219,5339.501599943008,normal
ACC103220,1844.4115384294178,normal
ACC103221,5456.141258100661,normal
ACC103222,7881.87963208385,normal
ACC103223,5255.979921518922,normal
ACC103224,4106.188948580953,normal
ACC103225,1914.6229618345867,normal
ACC103226,2083.677041396097,normal
ACC103227,7330.297225045181,normal
ACC103228,5528.1549901321105,normal
ACC103229,3383.2372228992162,normal
ACC103230,2695.271640575895,normal
ACC103231,1027.1212611504218,normal
ACC103232,1821.6328511031309,normal
ACC103233,10903.634492133146,normal
ACC103234,1606.3610097735323,normal
ACC103235,3880.3781636751205,normal
ACC103236,6338.937102427335,normal
ACC103237,1631.1595140179188,normal
ACC103238,3869.2899156821063,normal
ACC103239,6079.935233425743,normal
ACC103240,3489.4506402798966,normal
ACC103241,19361.49992704625,normal
ACC103242,1272.629415056497,normal
